,(Intercept),Drainage,EstLarvalAge,SampDist,SampSize,TreatMonth,YearSinceTreat,EstLarvalAge:YearSinceTreat,SampDist:SampSize,TreatMonth:YearSinceTreat,df,logLik,AICc,delta,weight
175,-155.66342877627,NA,102.09295984523,41.3119359765246,0.503889019881188,NA,10.3458183513385,NA,-0.178036918915535,NA,7,-109.428545582485,242.190424498303,6.06910435368954,0.0104345982859445
16,-37.3232065974671,-0.0121244070762923,80.9495068423808,12.1467507743589,-0.238405128979079,NA,NA,NA,NA,NA,6,-112.171114517578,242.803767496695,6.68244735208057,0.00767874055745969
99,-23.1426280696638,NA,49.585659699207,NA,NA,NA,-4.57050910107041,7.88752986677339,NA,NA,5,-114.260912741898,242.807539769511,6.68621962489723,0.00766427105534113
43,-32.2418120840282,NA,59.053369967539,NA,-0.0270008210443765,NA,3.81283472612434,NA,NA,NA,5,-114.273754294495,242.833222874704,6.71190273008961,0.00756647915922582
34,59.4574622272746,-0.00816424969650912,NA,NA,NA,NA,-8.38635116876737,NA,NA,NA,4,-116.093176828227,242.85302032312,6.73170017850592,0.00749195014842143
6,39.8793259359392,-0.0061532029945899,NA,2.16351502431987,NA,NA,NA,NA,NA,NA,4,-116.181622801552,243.02991226977,6.90859212515579,0.00685777576914395
10,47.8971960733946,-0.00694945426216515,NA,NA,-0.0356515566102114,NA,NA,NA,NA,NA,4,-116.219928918335,243.106524503337,6.9852043587226,0.00660004878371247
37,41.6745870755564,NA,NA,3.09683392460445,NA,NA,-6.71788985819885,NA,NA,NA,4,-116.244699748328,243.156066163323,7.03474601870954,0.00643856835631724
13,36.431714689835,NA,NA,4.02099202302043,-0.0767398757134904,NA,NA,NA,NA,NA,4,-116.278388191235,243.223443049136,7.10212290452247,0.00622527593064677
41,44.7694318800656,NA,NA,NA,0.00302670346504192,NA,-5.45972060001565,NA,NA,NA,4,-116.357290021947,243.381246710561,7.25992656594681,0.00575296823767909
47,-58.9361267395267,NA,77.8222764545581,11.8881302435666,-0.216209097872638,NA,5.62707107484401,NA,NA,NA,6,-112.930397941168,244.322334343874,8.2010141992597,0.00359366337242303
40,-40.1705715688476,-0.0102925608805292,71.8079890196954,7.26409292581891,NA,NA,-1.80206238728124,NA,NA,NA,6,-112.960399475488,244.382337412515,8.26101726790057,0.0034874492179761
141,3.0396321004482,NA,NA,18.3158400724591,0.331541230087871,NA,NA,NA,-0.0941316927959134,NA,5,-115.587980235934,245.461674757582,9.34035461296853,0.00203297840702697
103,-47.1016020916444,NA,61.9987437072834,7.45970191719292,NA,NA,-4.43707540720498,6.02379203902893,NA,NA,6,-113.50268174313,245.466901947799,9.3455818031855,0.00202767196207663
44,-15.9665420466484,-0.0111423725748138,62.7252018520909,NA,-0.0506998304108739,NA,0.784616070109968,NA,NA,NA,6,-113.67489953774,245.811337537018,9.69001739240386,0.00170688577108123
100,-25.3830442695869,-0.0113751870597737,69.0270439464057,NA,NA,NA,5.3366344818845,-5.94923280320976,NA,NA,6,-113.706534579833,245.874607621205,9.75328747659083,0.00165373353715864
38,55.9241628098984,-0.00782623935203888,NA,2.77806460499462,NA,NA,-9.45082242947368,NA,NA,NA,5,-116.000597515217,246.286909316147,10.1655891715334,0.0013456600471717
14,46.4934731819222,-0.00682095977865979,NA,3.91480976485665,-0.0956418727203037,NA,NA,NA,NA,NA,5,-116.08572078515,246.457155856015,10.3358357114009,0.00123585293105645
42,60.3733199077842,-0.00825422009437128,NA,NA,-0.0131463096645241,NA,-8.13011775326406,NA,NA,NA,5,-116.090784111106,246.467282507926,10.3459623633121,0.00122961122007696
176,-138.401239795755,-0.00928025499477315,104.494042213472,40.2695558566893,0.447780525615448,NA,7.65442124444847,NA,-0.170102809888947,NA,8,-108.761567240526,246.614043571962,10.4927234273479,0.00114261272732749
45,43.994779305717,NA,NA,4.15226835542442,-0.0597262940371691,NA,-5.85540278478745,NA,NA,NA,5,-116.208500679739,246.702715645192,10.5813955005778,0.0010930604012365
107,-19.924521363856,NA,48.4498194165518,NA,-0.0356125086257643,NA,-5.07089259959442,9.26379486829578,NA,NA,6,-114.240420292594,246.942379046727,10.8210589021131,0.000969620781124734
239,-133.122527701359,NA,81.8636391316548,41.9727047285872,0.49076211969073,NA,-7.14690333272164,18.3491519910158,-0.180201290204461,NA,8,-109.216300477695,247.5235100463,11.4021899016856,0.00072512173273265
48,-42.4462652026052,-0.0118155428587989,82.2564092950597,12.2304586469746,-0.246788297670938,NA,2.46814395869255,NA,NA,NA,7,-112.154653373622,247.642640080578,11.5213199359638,0.000683191042188885
111,-41.0291803695411,NA,62.3257140425627,12.1169558789335,-0.232729983323888,NA,-7.62380748234188,13.8541983551609,NA,NA,7,-112.845439306366,249.024211946066,12.902891801452,0.000342403065803913
17,6.04235634199999,NA,NA,NA,NA,+,NA,NA,NA,NA,7,-112.89370483871,249.120743010752,12.9994228661385,0.000326269284265828
104,-48.7737526611387,-0.0110486628612524,80.62096635046,7.30279407026806,NA,NA,5.1828774419166,-7.3765850421094,NA,NA,7,-112.938561431662,249.210456196658,13.0891360520441,0.000311957347832091
142,12.5199820554199,-0.00516782406656712,NA,17.4403542296292,0.294512930556737,NA,NA,NA,-0.0888963607197188,NA,6,-115.472157828548,249.405854118635,13.2845339740207,0.00028292094485307
173,10.1549215394623,NA,NA,18.2960551228224,0.342890824263858,NA,-5.25968763126114,NA,-0.0932249007323076,NA,6,-115.527654330378,249.516847122295,13.3955269776811,0.00026764755185416
19,-70.8857896194984,NA,61.5425167691987,NA,NA,+,NA,NA,NA,NA,8,-110.489617113507,250.070143317923,13.9488231733086,0.000202962840825585
46,59.4686284355989,-0.00817870666668859,NA,4.08412616504427,-0.0747215198728686,NA,-8.49487643330303,NA,NA,NA,6,-115.942980432676,250.34749932689,14.2261791822764,0.00017668083410004
108,-21.1225369767553,-0.0115655231641187,67.8353581274146,NA,-0.0475628702056931,NA,4.83411105573084,-4.34266408794345,NA,NA,7,-113.668022872848,250.669379079029,14.5480589344148,0.000150416036517475
112,-42.4507337251501,-0.0118159160821504,82.2608671510333,12.2304057027948,-0.246784660392108,NA,2.47173625614037,-0.00386018246603976,NA,NA,8,-112.15465336733,253.400215825568,17.2788956809542,3.83972813282169e-05
