NW_022638595.1	unplaced_scaffold_1334_arrow_ctg1
NW_022638596.1	unplaced_scaffold_1335_arrow_ctg1
NW_022638597.1	unplaced_scaffold_1336_arrow_ctg1
NW_022638598.1	unplaced_scaffold_1337_arrow_ctg1
NW_022638599.1	unplaced_scaffold_1338_arrow_ctg1
NW_022638600.1	unplaced_scaffold_1339_arrow_ctg1
NW_022638601.1	unplaced_scaffold_133_arrow_ctg1_1
NW_022638602.1	unplaced_scaffold_133_arrow_ctg1_2
NW_022638603.1	unplaced_scaffold_1340_arrow_ctg1
NW_022638604.1	unplaced_scaffold_1341_arrow_ctg1
NW_022638605.1	unplaced_scaffold_1342_arrow_ctg1
NW_022638606.1	unplaced_scaffold_1343_arrow_ctg1
NW_022638607.1	unplaced_scaffold_1344_arrow_ctg1
NW_022638608.1	unplaced_scaffold_1345_arrow_ctg1
NW_022638609.1	unplaced_scaffold_1346_arrow_ctg1
NW_022638610.1	unplaced_scaffold_1347_arrow_ctg1
NW_022638611.1	unplaced_scaffold_1348_arrow_ctg1
NW_022638612.1	unplaced_scaffold_1349_arrow_ctg1
NW_022638613.1	unplaced_scaffold_1350_arrow_ctg1
NW_022638614.1	unplaced_scaffold_1351_arrow_ctg1
NW_022638615.1	unplaced_scaffold_1352_arrow_ctg1
NW_022638616.1	unplaced_scaffold_1353_arrow_ctg1
NW_022638617.1	unplaced_scaffold_1354_arrow_ctg1
NW_022638618.1	unplaced_scaffold_1355_arrow_ctg1
NW_022638619.1	unplaced_scaffold_1356_arrow_ctg1
NW_022638620.1	unplaced_scaffold_1357_arrow_ctg1
NW_022638621.1	unplaced_scaffold_1358_arrow_ctg1
NW_022638622.1	unplaced_scaffold_1359_arrow_ctg1
NW_022638623.1	unplaced_scaffold_1360_arrow_ctg1
NW_022638624.1	unplaced_scaffold_1361_arrow_ctg1
NW_022638625.1	unplaced_scaffold_1362_arrow_ctg1
NW_022638626.1	unplaced_scaffold_1363_arrow_ctg1
NW_022638627.1	unplaced_scaffold_1364_arrow_ctg1
NW_022638628.1	unplaced_scaffold_1365_arrow_ctg1
NW_022638629.1	unplaced_scaffold_1366_arrow_ctg1
NW_022638630.1	unplaced_scaffold_1367_arrow_ctg1
NW_022638631.1	unplaced_scaffold_1368_arrow_ctg1
NW_022638632.1	unplaced_scaffold_1369_arrow_ctg1
NW_022638633.1	unplaced_scaffold_1370_arrow_ctg1
NW_022638634.1	unplaced_scaffold_1371_arrow_ctg1
NW_022638635.1	unplaced_scaffold_1372_arrow_ctg1
NW_022638636.1	unplaced_scaffold_1373_arrow_ctg1
NW_022638637.1	unplaced_scaffold_1374_arrow_ctg1
NW_022638638.1	unplaced_scaffold_1375_arrow_ctg1
NW_022638639.1	unplaced_scaffold_1376_arrow_ctg1
NW_022638640.1	unplaced_scaffold_1377_arrow_ctg1
NW_022638641.1	unplaced_scaffold_1378_arrow_ctg1
NW_022638642.1	unplaced_scaffold_1379_arrow_ctg1
NW_022638643.1	unplaced_scaffold_1380_arrow_ctg1
NW_022638644.1	unplaced_scaffold_1381_arrow_ctg1
NW_022638645.1	unplaced_scaffold_1382_arrow_ctg1
NW_022638646.1	unplaced_scaffold_1383_arrow_ctg1
NW_022638647.1	unplaced_scaffold_1384_arrow_ctg1
NW_022638648.1	unplaced_scaffold_1385_arrow_ctg1
NW_022638649.1	unplaced_scaffold_1386_arrow_ctg1
NW_022638650.1	unplaced_scaffold_1387_arrow_ctg1
NW_022638651.1	unplaced_scaffold_1388_arrow_ctg1
NW_022638652.1	unplaced_scaffold_1389_arrow_ctg1
NW_022638653.1	unplaced_scaffold_138_arrow_ctg1
NW_022638654.1	unplaced_scaffold_1390_arrow_ctg1
NW_022638655.1	unplaced_scaffold_1391_arrow_ctg1
NW_022638656.1	unplaced_scaffold_1392_arrow_ctg1
NW_022638657.1	unplaced_scaffold_1393_arrow_ctg1
NW_022638658.1	unplaced_scaffold_1394_arrow_ctg1
NW_022638659.1	unplaced_scaffold_1395_arrow_ctg1
NW_022638660.1	unplaced_scaffold_1396_arrow_ctg1
NW_022638661.1	unplaced_scaffold_1397_arrow_ctg1
NW_022638662.1	unplaced_scaffold_1398_arrow_ctg1
NW_022638663.1	unplaced_scaffold_1399_arrow_ctg1
NW_022638664.1	unplaced_scaffold_1400_arrow_ctg1
NW_022638665.1	unplaced_scaffold_1401_arrow_ctg1
NW_022638666.1	unplaced_scaffold_1402_arrow_ctg1
NW_022638667.1	unplaced_scaffold_1403_arrow_ctg1
NW_022638668.1	unplaced_scaffold_1404_arrow_ctg1
NW_022638669.1	unplaced_scaffold_1405_arrow_ctg1
NW_022638670.1	unplaced_scaffold_1406_arrow_ctg1
NW_022638671.1	unplaced_scaffold_1407_arrow_ctg1
NW_022638672.1	unplaced_scaffold_1408_arrow_ctg1
NW_022638673.1	unplaced_scaffold_1409_arrow_ctg1
NW_022638674.1	unplaced_scaffold_1410_arrow_ctg1
NW_022638675.1	unplaced_scaffold_1411_arrow_ctg1
NW_022638676.1	unplaced_scaffold_1412_arrow_ctg1
NW_022638677.1	unplaced_scaffold_1413_arrow_ctg1
NW_022638678.1	unplaced_scaffold_1414_arrow_ctg1
NW_022638679.1	unplaced_scaffold_1415_arrow_ctg1
NW_022638680.1	unplaced_scaffold_1416_arrow_ctg1
NW_022638681.1	unplaced_scaffold_1417_arrow_ctg1
NW_022638682.1	unplaced_scaffold_1418_arrow_ctg1
NW_022638683.1	unplaced_scaffold_1419_arrow_ctg1
NW_022638684.1	unplaced_scaffold_1420_arrow_ctg1
NW_022638685.1	unplaced_scaffold_1421_arrow_ctg1
NW_022638686.1	unplaced_scaffold_1422_arrow_ctg1
NW_022638687.1	unplaced_scaffold_1423_arrow_ctg1
NW_022638688.1	unplaced_scaffold_1424_arrow_ctg1
NW_022638689.1	unplaced_scaffold_1425_arrow_ctg1
NW_022638690.1	unplaced_scaffold_1426_arrow_ctg1
NW_022638691.1	unplaced_scaffold_1427_arrow_ctg1
NW_022638692.1	unplaced_scaffold_1428_arrow_ctg1
NW_022638693.1	unplaced_scaffold_1429_arrow_ctg1
NW_022638694.1	unplaced_scaffold_1430_arrow_ctg1
NW_022638695.1	unplaced_scaffold_1431_arrow_ctg1
NW_022638696.1	unplaced_scaffold_1432_arrow_ctg1
NW_022638697.1	unplaced_scaffold_1433_arrow_ctg1
NW_022638698.1	unplaced_scaffold_1434_arrow_ctg1
NW_022638699.1	unplaced_scaffold_1435_arrow_ctg1
NW_022638700.1	unplaced_scaffold_1436_arrow_ctg1
NW_022638701.1	unplaced_scaffold_1437_arrow_ctg1
NW_022638702.1	unplaced_scaffold_1438_arrow_ctg1
NW_022638703.1	unplaced_scaffold_1439_arrow_ctg1
NW_022638704.1	unplaced_scaffold_1440_arrow_ctg1
NW_022638705.1	unplaced_scaffold_1441_arrow_ctg1
NW_022638706.1	unplaced_scaffold_1442_arrow_ctg1
NW_022638707.1	unplaced_scaffold_1443_arrow_ctg1
NW_022638708.1	unplaced_scaffold_1444_arrow_ctg1
NW_022638709.1	unplaced_scaffold_1445_arrow_ctg1
NW_022638710.1	unplaced_scaffold_1446_arrow_ctg1
NW_022638711.1	unplaced_scaffold_1447_arrow_ctg1
NW_022638712.1	unplaced_scaffold_1448_arrow_ctg1
NW_022638713.1	unplaced_scaffold_1449_arrow_ctg1
NW_022638714.1	unplaced_scaffold_1450_arrow_ctg1
NW_022638715.1	unplaced_scaffold_1451_arrow_ctg1
NW_022638716.1	unplaced_scaffold_1452_arrow_ctg1
NW_022638717.1	unplaced_scaffold_1453_arrow_ctg1
NW_022638718.1	unplaced_scaffold_1454_arrow_ctg1
NW_022638719.1	unplaced_scaffold_1455_arrow_ctg1
NW_022638720.1	unplaced_scaffold_1456_arrow_ctg1
NW_022638721.1	unplaced_scaffold_1457_arrow_ctg1
NW_022638722.1	unplaced_scaffold_1458_arrow_ctg1
NW_022638723.1	unplaced_scaffold_1459_arrow_ctg1
NW_022638724.1	unplaced_scaffold_1460_arrow_ctg1
NW_022638725.1	unplaced_scaffold_1461_arrow_ctg1
NW_022638726.1	unplaced_scaffold_1462_arrow_ctg1
NW_022638727.1	unplaced_scaffold_1463_arrow_ctg1
NW_022638728.1	unplaced_scaffold_1464_arrow_ctg1
NW_022638729.1	unplaced_scaffold_1465_arrow_ctg1
NW_022638730.1	unplaced_scaffold_1466_arrow_ctg1
NW_022638731.1	unplaced_scaffold_1467_arrow_ctg1
NW_022638732.1	unplaced_scaffold_1468_arrow_ctg1
NW_022638733.1	unplaced_scaffold_1469_arrow_ctg1
NW_022638734.1	unplaced_scaffold_1470_arrow_ctg1
NW_022638735.1	unplaced_scaffold_1471_arrow_ctg1
NW_022638736.1	unplaced_scaffold_1472_arrow_ctg1
NW_022638737.1	unplaced_scaffold_1473_arrow_ctg1
NW_022638738.1	unplaced_scaffold_1474_arrow_ctg1
NW_022638739.1	unplaced_scaffold_1475_arrow_ctg1
NW_022638740.1	unplaced_scaffold_1476_arrow_ctg1
NW_022638741.1	unplaced_scaffold_1477_arrow_ctg1
NW_022638742.1	unplaced_scaffold_1478_arrow_ctg1
NW_022638743.1	unplaced_scaffold_1479_arrow_ctg1
NW_022638744.1	unplaced_scaffold_1480_arrow_ctg1
NW_022638745.1	unplaced_scaffold_1481_arrow_ctg1
NW_022638746.1	unplaced_scaffold_1482_arrow_ctg1
NW_022638747.1	unplaced_scaffold_1483_arrow_ctg1
NW_022638748.1	unplaced_scaffold_1484_arrow_ctg1
NW_022638749.1	unplaced_scaffold_1485_arrow_ctg1
NW_022638750.1	unplaced_scaffold_1486_arrow_ctg1
NW_022638751.1	unplaced_scaffold_1487_arrow_ctg1
NW_022638752.1	unplaced_scaffold_1488_arrow_ctg1
NW_022638753.1	unplaced_scaffold_1489_arrow_ctg1
NW_022638754.1	unplaced_scaffold_1490_arrow_ctg1
NW_022638755.1	unplaced_scaffold_1491_arrow_ctg1
NW_022638756.1	unplaced_scaffold_1492_arrow_ctg1
NW_022638757.1	unplaced_scaffold_1493_arrow_ctg1
NW_022638758.1	unplaced_scaffold_1494_arrow_ctg1
NW_022638759.1	unplaced_scaffold_1495_arrow_ctg1
NW_022638760.1	unplaced_scaffold_1496_arrow_ctg1
NW_022638761.1	unplaced_scaffold_1497_arrow_ctg1
NW_022638762.1	unplaced_scaffold_1498_arrow_ctg1
NW_022638763.1	unplaced_scaffold_1499_arrow_ctg1
NW_022638764.1	unplaced_scaffold_1500_arrow_ctg1
NW_022638765.1	unplaced_scaffold_1501_arrow_ctg1
NW_022638766.1	unplaced_scaffold_1502_arrow_ctg1
NW_022638767.1	unplaced_scaffold_1503_arrow_ctg1
NW_022638768.1	unplaced_scaffold_1504_arrow_ctg1
NW_022638769.1	unplaced_scaffold_1505_arrow_ctg1
NW_022638770.1	unplaced_scaffold_1506_arrow_ctg1
NW_022638771.1	unplaced_scaffold_1507_arrow_ctg1
NW_022638772.1	unplaced_scaffold_1508_arrow_ctg1
NW_022638773.1	unplaced_scaffold_1509_arrow_ctg1
NW_022638774.1	unplaced_scaffold_1510_arrow_ctg1
NW_022638775.1	unplaced_scaffold_1511_arrow_ctg1
NW_022638776.1	unplaced_scaffold_1512_arrow_ctg1
NW_022638777.1	unplaced_scaffold_1513_arrow_ctg1
NW_022638778.1	unplaced_scaffold_1514_arrow_ctg1
NW_022638779.1	unplaced_scaffold_1515_arrow_ctg1
NW_022638780.1	unplaced_scaffold_1516_arrow_ctg1
NW_022638781.1	unplaced_scaffold_1517_arrow_ctg1
NW_022638782.1	unplaced_scaffold_1518_arrow_ctg1
NW_022638783.1	unplaced_scaffold_1519_arrow_ctg1
NW_022638784.1	unplaced_scaffold_1520_arrow_ctg1
NW_022638785.1	unplaced_scaffold_1521_arrow_ctg1
NW_022638786.1	unplaced_scaffold_1522_arrow_ctg1
NW_022638787.1	unplaced_scaffold_1523_arrow_ctg1
NW_022638788.1	unplaced_scaffold_1524_arrow_ctg1
NW_022638789.1	unplaced_scaffold_1525_arrow_ctg1
NW_022638790.1	unplaced_scaffold_1526_arrow_ctg1
NW_022638791.1	unplaced_scaffold_1527_arrow_ctg1
NW_022638792.1	unplaced_scaffold_1528_arrow_ctg1
NW_022638793.1	unplaced_scaffold_1529_arrow_ctg1
NW_022638794.1	unplaced_scaffold_1530_arrow_ctg1
NW_022638795.1	unplaced_scaffold_1531_arrow_ctg1
NW_022638796.1	unplaced_scaffold_1532_arrow_ctg1
NW_022638797.1	unplaced_scaffold_1533_arrow_ctg1
NW_022638798.1	unplaced_scaffold_1534_arrow_ctg1
NW_022638799.1	unplaced_scaffold_1535_arrow_ctg1
NW_022638800.1	unplaced_scaffold_1536_arrow_ctg1
NW_022638801.1	unplaced_scaffold_1537_arrow_ctg1
NW_022638802.1	unplaced_scaffold_1538_arrow_ctg1
NW_022638803.1	unplaced_scaffold_1539_arrow_ctg1
NW_022638804.1	unplaced_scaffold_1540_arrow_ctg1
NW_022638805.1	unplaced_scaffold_1541_arrow_ctg1
NW_022638806.1	unplaced_scaffold_1542_arrow_ctg1
NW_022638807.1	unplaced_scaffold_1543_arrow_ctg1
NW_022638808.1	unplaced_scaffold_1544_arrow_ctg1
NW_022638809.1	unplaced_scaffold_1545_arrow_ctg1
NW_022638810.1	unplaced_scaffold_1546_arrow_ctg1
NW_022638811.1	unplaced_scaffold_1547_arrow_ctg1
NW_022638812.1	unplaced_scaffold_1548_arrow_ctg1
NW_022638813.1	unplaced_scaffold_1549_arrow_ctg1
NW_022638814.1	unplaced_scaffold_1550_arrow_ctg1
NW_022638815.1	unplaced_scaffold_1551_arrow_ctg1
NW_022638816.1	unplaced_scaffold_1552_arrow_ctg1
NW_022638817.1	unplaced_scaffold_1553_arrow_ctg1
NW_022638818.1	unplaced_scaffold_1554_arrow_ctg1
NW_022638819.1	unplaced_scaffold_1555_arrow_ctg1
NW_022638820.1	unplaced_scaffold_1556_arrow_ctg1
NW_022638821.1	unplaced_scaffold_1557_arrow_ctg1
NW_022638822.1	unplaced_scaffold_1558_arrow_ctg1
NW_022638823.1	unplaced_scaffold_1559_arrow_ctg1
NW_022638824.1	unplaced_scaffold_1560_arrow_ctg1
NW_022638825.1	unplaced_scaffold_1561_arrow_ctg1
NW_022638826.1	unplaced_scaffold_1562_arrow_ctg1
NW_022638827.1	unplaced_scaffold_1563_arrow_ctg1
NW_022638828.1	unplaced_scaffold_1564_arrow_ctg1
NW_022638829.1	unplaced_scaffold_1565_arrow_ctg1
NW_022638830.1	unplaced_scaffold_1566_arrow_ctg1
NW_022638831.1	unplaced_scaffold_1567_arrow_ctg1
NW_022638832.1	unplaced_scaffold_1568_arrow_ctg1
NW_022638833.1	unplaced_scaffold_1569_arrow_ctg1
NW_022638834.1	unplaced_scaffold_1570_arrow_ctg1
NW_022638835.1	unplaced_scaffold_1571_arrow_ctg1
NW_022638836.1	unplaced_scaffold_1572_arrow_ctg1
NW_022638837.1	unplaced_scaffold_1573_arrow_ctg1
NW_022638838.1	unplaced_scaffold_1574_arrow_ctg1
NW_022638839.1	unplaced_scaffold_1575_arrow_ctg1
NW_022638840.1	unplaced_scaffold_1576_arrow_ctg1
NW_022638841.1	unplaced_scaffold_1577_arrow_ctg1
NW_022638842.1	unplaced_scaffold_1578_arrow_ctg1
NW_022638843.1	unplaced_scaffold_1579_arrow_ctg1
NW_022638844.1	unplaced_scaffold_1580_arrow_ctg1
NW_022638845.1	unplaced_scaffold_1581_arrow_ctg1
NW_022638846.1	unplaced_scaffold_1582_arrow_ctg1
NW_022638847.1	unplaced_scaffold_1583_arrow_ctg1
NW_022638848.1	unplaced_scaffold_1584_arrow_ctg1
NW_022638849.1	unplaced_scaffold_1585_arrow_ctg1
NW_022638850.1	unplaced_scaffold_1586_arrow_ctg1
NW_022638851.1	unplaced_scaffold_1587_arrow_ctg1
NW_022638852.1	unplaced_scaffold_1588_arrow_ctg1
NW_022638853.1	unplaced_scaffold_1589_arrow_ctg1
NW_022638854.1	unplaced_scaffold_1590_arrow_ctg1
NW_022638855.1	unplaced_scaffold_1591_arrow_ctg1
NW_022638856.1	unplaced_scaffold_1592_arrow_ctg1
NW_022638857.1	unplaced_scaffold_1593_arrow_ctg1
NW_022638858.1	unplaced_scaffold_1594_arrow_ctg1
NW_022638859.1	unplaced_scaffold_1595_arrow_ctg1
NW_022638860.1	unplaced_scaffold_1596_arrow_ctg1
NW_022638861.1	unplaced_scaffold_1597_arrow_ctg1
NW_022638862.1	unplaced_scaffold_1598_arrow_ctg1
NW_022638863.1	unplaced_scaffold_1599_arrow_ctg1
NW_022638864.1	unplaced_scaffold_1600_arrow_ctg1
NW_022638865.1	unplaced_scaffold_1601_arrow_ctg1
NW_022638866.1	unplaced_scaffold_1602_arrow_ctg1
NW_022638867.1	unplaced_scaffold_1603_arrow_ctg1
NW_022638868.1	unplaced_scaffold_1604_arrow_ctg1
NW_022638869.1	unplaced_scaffold_1605_arrow_ctg1
NW_022638870.1	unplaced_scaffold_1606_arrow_ctg1
NW_022638871.1	unplaced_scaffold_1607_arrow_ctg1
NW_022638872.1	unplaced_scaffold_1608_arrow_ctg1
NW_022638873.1	unplaced_scaffold_1609_arrow_ctg1
NW_022638874.1	unplaced_scaffold_1610_arrow_ctg1
NW_022638875.1	unplaced_scaffold_1611_arrow_ctg1
NW_022638876.1	unplaced_scaffold_1612_arrow_ctg1
NW_022638877.1	unplaced_scaffold_1613_arrow_ctg1
NW_022638878.1	unplaced_scaffold_1614_arrow_ctg1
NW_022638879.1	unplaced_scaffold_1615_arrow_ctg1
NW_022638880.1	unplaced_scaffold_1616_arrow_ctg1
NW_022638881.1	unplaced_scaffold_1617_arrow_ctg1
NW_022638882.1	unplaced_scaffold_1618_arrow_ctg1
NW_022638883.1	unplaced_scaffold_1619_arrow_ctg1
NW_022638884.1	unplaced_scaffold_1620_arrow_ctg1
NW_022638885.1	unplaced_scaffold_1621_arrow_ctg1
NW_022638886.1	unplaced_scaffold_1622_arrow_ctg1
NW_022638887.1	unplaced_scaffold_1623_arrow_ctg1
NW_022638888.1	unplaced_scaffold_1624_arrow_ctg1
NW_022638889.1	unplaced_scaffold_1625_arrow_ctg1
NW_022638890.1	unplaced_scaffold_1626_arrow_ctg1
NW_022638891.1	unplaced_scaffold_1627_arrow_ctg1
NW_022638892.1	unplaced_scaffold_1628_arrow_ctg1
NW_022638893.1	unplaced_scaffold_1629_arrow_ctg1
NW_022638894.1	unplaced_scaffold_1630_arrow_ctg1
NW_022638895.1	unplaced_scaffold_1631_arrow_ctg1
NW_022638896.1	unplaced_scaffold_1632_arrow_ctg1
NW_022638897.1	unplaced_scaffold_1633_arrow_ctg1
NW_022638898.1	unplaced_scaffold_1634_arrow_ctg1
NW_022638899.1	unplaced_scaffold_1635_arrow_ctg1
NW_022638900.1	unplaced_scaffold_1636_arrow_ctg1
NW_022638901.1	unplaced_scaffold_1637_arrow_ctg1
NW_022638902.1	unplaced_scaffold_1638_arrow_ctg1
NW_022638903.1	unplaced_scaffold_1639_arrow_ctg1
NW_022638904.1	unplaced_scaffold_1640_arrow_ctg1
NW_022638905.1	unplaced_scaffold_1641_arrow_ctg1
NW_022638906.1	unplaced_scaffold_1642_arrow_ctg1
NW_022638907.1	unplaced_scaffold_1643_arrow_ctg1
NW_022638908.1	unplaced_scaffold_1644_arrow_ctg1
NW_022638909.1	unplaced_scaffold_1645_arrow_ctg1
NW_022638910.1	unplaced_scaffold_1646_arrow_ctg1
NW_022638911.1	unplaced_scaffold_1647_arrow_ctg1
NW_022638912.1	unplaced_scaffold_1648_arrow_ctg1
NW_022638913.1	unplaced_scaffold_1649_arrow_ctg1
NW_022638914.1	unplaced_scaffold_1650_arrow_ctg1
NW_022638915.1	unplaced_scaffold_208_arrow_ctg1
NW_022638916.1	unplaced_scaffold_222_arrow_ctg1
NW_022638917.1	unplaced_scaffold_223_arrow_ctg1
NW_022638918.1	unplaced_scaffold_234_arrow_ctg1
NW_022638919.1	unplaced_scaffold_255_arrow_ctg1
NW_022638920.1	unplaced_scaffold_268_arrow_ctg1
NW_022638921.1	unplaced_scaffold_274_arrow_ctg1
NW_022638922.1	unplaced_scaffold_279_arrow_ctg1
NW_022638923.1	unplaced_scaffold_292_arrow_ctg1
NW_022638924.1	unplaced_scaffold_293_arrow_ctg1
NW_022638925.1	unplaced_scaffold_303_arrow_ctg1
NW_022638926.1	unplaced_scaffold_307_arrow_ctg1
NW_022638927.1	unplaced_scaffold_309_arrow_ctg1
NW_022638928.1	unplaced_scaffold_314_arrow_ctg1
NW_022638929.1	unplaced_scaffold_316_arrow_ctg1
NW_022638930.1	unplaced_scaffold_322_arrow_ctg1
NW_022638931.1	unplaced_scaffold_324_arrow_ctg1
NW_022638932.1	unplaced_scaffold_331_arrow_ctg1
NW_022638933.1	unplaced_scaffold_332_arrow_ctg1
NW_022638934.1	unplaced_scaffold_333_arrow_ctg1
NW_022638935.1	unplaced_scaffold_345_arrow_ctg1
NW_022638936.1	unplaced_scaffold_346_arrow_ctg1
NW_022638937.1	unplaced_scaffold_354_arrow_ctg1
NW_022638938.1	unplaced_scaffold_359_arrow_ctg1
NW_022638939.1	unplaced_scaffold_360_arrow_ctg1
NW_022638940.1	unplaced_scaffold_365_arrow_ctg1
NW_022638941.1	unplaced_scaffold_391_arrow_ctg1
NW_022638942.1	unplaced_scaffold_393_arrow_ctg1
NW_022638943.1	unplaced_scaffold_411_arrow_ctg1
NW_022638944.1	unplaced_scaffold_414_arrow_ctg1
NW_022638945.1	unplaced_scaffold_419_arrow_ctg1
NW_022638946.1	unplaced_scaffold_422_arrow_ctg1
NW_022638947.1	unplaced_scaffold_423_arrow_ctg1
NW_022638948.1	unplaced_scaffold_425_arrow_ctg1
NW_022638949.1	unplaced_scaffold_430_arrow_ctg1
NW_022638950.1	unplaced_scaffold_432_arrow_ctg1
NW_022638951.1	unplaced_scaffold_434_arrow_ctg1
NW_022638952.1	unplaced_scaffold_442_arrow_ctg1
NW_022638953.1	unplaced_scaffold_455_arrow_ctg1
NW_022638954.1	unplaced_scaffold_457_arrow_ctg1
NW_022638955.1	unplaced_scaffold_458_arrow_ctg1
NW_022638956.1	unplaced_scaffold_459_arrow_ctg1
NW_022638957.1	unplaced_scaffold_461_arrow_ctg1
NW_022638958.1	unplaced_scaffold_462_arrow_ctg1
NW_022638959.1	unplaced_scaffold_464_arrow_ctg1
NW_022638960.1	unplaced_scaffold_470_arrow_ctg1
NW_022638961.1	unplaced_scaffold_472_arrow_ctg1
NW_022638962.1	unplaced_scaffold_473_arrow_ctg1
NW_022638963.1	unplaced_scaffold_477_arrow_ctg1
NW_022638964.1	unplaced_scaffold_478_arrow_ctg1
NW_022638965.1	unplaced_scaffold_480_arrow_ctg1
NW_022638966.1	unplaced_scaffold_482_arrow_ctg1
NW_022638967.1	unplaced_scaffold_483_arrow_ctg1
NW_022638968.1	unplaced_scaffold_484_arrow_ctg1
NW_022638969.1	unplaced_scaffold_486_arrow_ctg1
NW_022638970.1	unplaced_scaffold_489_arrow_ctg1
NW_022638971.1	unplaced_scaffold_490_arrow_ctg1
NW_022638972.1	unplaced_scaffold_491_arrow_ctg1
NW_022638973.1	unplaced_scaffold_492_arrow_ctg1
NW_022638974.1	unplaced_scaffold_493_arrow_ctg1
NW_022638975.1	unplaced_scaffold_495_arrow_ctg1
NW_022638976.1	unplaced_scaffold_496_arrow_ctg1
NW_022638977.1	unplaced_scaffold_497_arrow_ctg1
NW_022638978.1	unplaced_scaffold_500_arrow_ctg1
NW_022638979.1	unplaced_scaffold_501_arrow_ctg1
NW_022638980.1	unplaced_scaffold_502_arrow_ctg1
NW_022638981.1	unplaced_scaffold_503_arrow_ctg1
NW_022638982.1	unplaced_scaffold_506_arrow_ctg1
NW_022638983.1	unplaced_scaffold_508_arrow_ctg1
NW_022638984.1	unplaced_scaffold_509_arrow_ctg1
NW_022638985.1	unplaced_scaffold_510_arrow_ctg1
NW_022638986.1	unplaced_scaffold_511_arrow_ctg1
NW_022638987.1	unplaced_scaffold_512_arrow_ctg1
NW_022638988.1	unplaced_scaffold_513_arrow_ctg1
NW_022638989.1	unplaced_scaffold_514_arrow_ctg1
NW_022638990.1	unplaced_scaffold_515_arrow_ctg1
NW_022638991.1	unplaced_scaffold_516_arrow_ctg1
NW_022638992.1	unplaced_scaffold_518_arrow_ctg1
NW_022638993.1	unplaced_scaffold_519_arrow_ctg1
NW_022638994.1	unplaced_scaffold_520_arrow_ctg1
NW_022638995.1	unplaced_scaffold_523_arrow_ctg1
NW_022638996.1	unplaced_scaffold_524_arrow_ctg1
NW_022638997.1	unplaced_scaffold_525_arrow_ctg1
NW_022638998.1	unplaced_scaffold_527_arrow_ctg1
NW_022638999.1	unplaced_scaffold_528_arrow_ctg1
NW_022639000.1	unplaced_scaffold_529_arrow_ctg1
NW_022639001.1	unplaced_scaffold_530_arrow_ctg1
NW_022639002.1	unplaced_scaffold_531_arrow_ctg1
NW_022639003.1	unplaced_scaffold_532_arrow_ctg1
NW_022639004.1	unplaced_scaffold_533_arrow_ctg1
NW_022639005.1	unplaced_scaffold_534_arrow_ctg1
NW_022639006.1	unplaced_scaffold_536_arrow_ctg1
NW_022639007.1	unplaced_scaffold_537_arrow_ctg1
NW_022639008.1	unplaced_scaffold_538_arrow_ctg1
NW_022639009.1	unplaced_scaffold_539_arrow_ctg1
NW_022639010.1	unplaced_scaffold_540_arrow_ctg1
NW_022639011.1	unplaced_scaffold_541_arrow_ctg1
NW_022639012.1	unplaced_scaffold_545_arrow_ctg1
NW_022639013.1	unplaced_scaffold_547_arrow_ctg1
NW_022639014.1	unplaced_scaffold_548_arrow_ctg1
NW_022639015.1	unplaced_scaffold_549_arrow_ctg1
NW_022639016.1	unplaced_scaffold_550_arrow_ctg1
NW_022639017.1	unplaced_scaffold_551_arrow_ctg1
NW_022639018.1	unplaced_scaffold_552_arrow_ctg1
NW_022639019.1	unplaced_scaffold_554_arrow_ctg1
NW_022639020.1	unplaced_scaffold_556_arrow_ctg1
NW_022639021.1	unplaced_scaffold_557_arrow_ctg1
NW_022639022.1	unplaced_scaffold_558_arrow_ctg1
NW_022639023.1	unplaced_scaffold_559_arrow_ctg1
NW_022639024.1	unplaced_scaffold_560_arrow_ctg1
NW_022639025.1	unplaced_scaffold_561_arrow_ctg1
NW_022639026.1	unplaced_scaffold_563_arrow_ctg1
NW_022639027.1	unplaced_scaffold_564_arrow_ctg1
NW_022639028.1	unplaced_scaffold_566_arrow_ctg1
NW_022639029.1	unplaced_scaffold_567_arrow_ctg1
NW_022639030.1	unplaced_scaffold_569_arrow_ctg1
NW_022639031.1	unplaced_scaffold_570_arrow_ctg1
NW_022639032.1	unplaced_scaffold_571_arrow_ctg1
NW_022639033.1	unplaced_scaffold_572_arrow_ctg1
NW_022639034.1	unplaced_scaffold_573_arrow_ctg1
NW_022639035.1	unplaced_scaffold_574_arrow_ctg1
NW_022639036.1	unplaced_scaffold_575_arrow_ctg1
NW_022639037.1	unplaced_scaffold_577_arrow_ctg1
NW_022639038.1	unplaced_scaffold_580_arrow_ctg1
NW_022639039.1	unplaced_scaffold_581_arrow_ctg1
NW_022639040.1	unplaced_scaffold_582_arrow_ctg1
NW_022639041.1	unplaced_scaffold_583_arrow_ctg1
NW_022639042.1	unplaced_scaffold_584_arrow_ctg1
NW_022639043.1	unplaced_scaffold_585_arrow_ctg1
NW_022639044.1	unplaced_scaffold_586_arrow_ctg1
NW_022639045.1	unplaced_scaffold_587_arrow_ctg1
NW_022639046.1	unplaced_scaffold_588_arrow_ctg1
NW_022639047.1	unplaced_scaffold_589_arrow_ctg1
NW_022639048.1	unplaced_scaffold_590_arrow_ctg1
NW_022639049.1	unplaced_scaffold_591_arrow_ctg1
